iteration	loss	n_p	w_0	w_1	c	ID	y	mean	mean_prob	mode	mode_prob	lb	ub	capture
2689	0.884	15	-1.60023536717985	-5.475657289110971	1.0951191425238813	6NBK_F	5.5	7.244	0.195	7.5	1.722	5.373	8.996	1
2690	0.969	112	-1.6001454785449267	-5.475396924676186	1.0968889036826073	3C4W_B	4.35	7.143	0.29	6.25	0.663	4.857	9.104	0
2691	0.988	2	-1.6001454785449267	-5.475396924676186	1.0972573490933586	7EWE_E	4.6	6.933	0.103	6.5	4.803	5.463	8.128	0
2692	0.98	4	-1.6000995868650008	-5.475259073096895	1.0983293649524342	2OXE_B	5.5	7.54	0.128	8.0	2.913	5.873	8.819	0
2693	0.852	187	-1.6000876730512896	-5.475229260100828	1.09887143034841	6A2L_B	4.5	7.03	0.238	4.6	1.091	4.515	9.03	0
2694	0.976	5	-1.6000868190816557	-5.475224690120112	1.0992456864890718	5TZN_W	6.3	5.6	0.045	5.9	2.308	4.119	7.818	1
2695	0.949	2	-1.6000830982612508	-5.475203720948367	1.0996513242363435	4XUV_B	7.0	7.767	0.416	8.47	0.772	5.463	8.758	1
2696	0.942	74	-1.6000847206181996	-5.475247264663374	1.1000380585042098	1KY2_A	8.5	6.792	0.29	7.0	0.642	4.922	8.668	1
2697	0.948	34	-1.6001543108736807	-5.475470051983005	1.0994222634057806	1I4X_A	8.0	6.529	0.616	7.0	2.269	4.542	8.748	1
2698	0.822	5	-1.6001543108736807	-5.475470051983005	1.0997856556950298	7OJT_D	8.5	7.383	0.048	7.5	4.777	6.123	8.518	1
2699	0.669	22	-1.6002413442564831	-5.4757038101684	1.0987501506451656	2DRS_A	4.6	6.187	0.075	4.6	4.317	4.539	8.088	1
2700	0.461	589	-1.600362852790628	-5.476942207964608	1.0978401815398082	6OTP_A	7.8	7.946	0.516	7.8	4.094	6.055	9.006	1
2701	0.841	25	-1.6005098740057464	-5.477723248173537	1.0964910728732304	6ZJE_A	7.0	6.065	0.107	7.0	1.284	3.404	9.044	1
2702	0.475	3	-1.6005098740057464	-5.477723248173537	1.096860337641238	5M1C_C	8.0	7.575	0.16	8.0	7.208	5.713	8.058	1
2703	0.813	64	-1.6007595238374324	-5.479290801629936	1.0944871043804363	6JYR_D	7.5	6.749	0.269	7.5	0.705	4.333	8.538	1
2704	0.588	35	-1.6010179970453322	-5.480904311746548	1.0916778120417359	2ONZ_B	5.6	6.393	0.116	5.8	2.86	5.194	8.893	1
2705	0.752	28	-1.6013666116527971	-5.481586795446266	1.085527654312322	3I04_P	6.5	6.484	1.908	6.5	2.202	4.568	8.352	1
2706	0.611	284	-1.6014713317368476	-5.482414377561143	1.0848297311316242	5FVP_B	5.8	6.446	0.355	5.8	3.578	5.629	7.744	1
2707	0.078	14	-1.6019741386123203	-5.487195570313552	1.0798325254696557	4XRG_B	4.6	4.853	1.22	4.8	7.66	4.564	5.928	1
2708	0.424	1	-1.6019741386123203	-5.487195570313552	1.080235116729612	3NE9_C	6.5	6.65	0.155	6.5	7.438	5.153	8.438	1
2709	0.461	71	-1.601959880855644	-5.487139753248941	1.08083279940333	3FS6_A	6.9	6.969	0.808	6.9	5.852	4.516	8.715	1
2710	0.921	311	-1.6019628046307068	-5.487119230186259	1.0811880147435633	7SG1_J	8.0	6.822	0.036	7.0	1.084	4.931	8.554	1
2711	0.999	0	-1.6019628046307068	-5.487119230186259	1.0811880147435633	2NYS_B	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
2712	0.812	56	-1.6019854279993657	-5.487272245723156	1.081337084954293	1Q4N_X	9.0	7.616	0.035	7.5	4.896	5.843	9.021	1
2713	0.165	23	-1.6020389103329387	-5.487704118945279	1.0812188816686472	7AQ0_B	8.5	8.158	0.012	8.5	11.081	5.613	8.548	1
2714	0.829	4	-1.6020687879637208	-5.487343014497593	1.0807562387940843	1HA1_A	8.1	7.86	0.341	8.5	3.305	5.933	8.811	1
2715	0.878	27	-1.6021628403020687	-5.488243195342008	1.0801530371596737	1RBZ_B	4.0	6.421	0.096	7.5	3.33	4.158	8.488	0
2716	0.979	100	-1.6021628403020687	-5.488243195342008	1.08055498739625	2XJ5_A	6.5	5.992	11.388	6.0	11.83	4.853	6.968	1
2717	0.821	140	-1.6020911318279016	-5.487935844047418	1.0818099112663466	4BKZ_A	6.5	7.097	0.342	6.5	1.052	5.345	8.728	1
2718	0.826	345	-1.6020940475185446	-5.487956033980453	1.0821766145096463	4V3L_D	7.5	6.75	0.259	7.5	1.818	4.434	8.546	1
2719	0.483	6	-1.601965314376231	-5.487357678877106	1.0841293902815003	4JDW_A	7.0	6.686	0.216	7.0	6.39	4.772	7.968	1
2720	0.873	16	-1.601965314376231	-5.487357678877106	1.084523387811833	3IQB_A	6.5	6.812	0.018	7.5	5.584	4.422	9.069	1
2721	0.793	30	-1.6024308868872608	-5.488689292896922	1.0779063705765726	3LE7_B	6.5	6.819	0.276	6.5	1.032	5.28	8.171	1
2722	0.847	9	-1.602668064453649	-5.489625889067092	1.075235533812837	6A3V_X	7.5	6.44	0.038	7.0	4.348	4.156	8.018	1
2723	0.492	15	-1.602668064453649	-5.489625889067092	1.0756473162739866	2VEE_H	7.5	7.063	0.419	7.5	7.266	4.216	7.538	1
2724	0.429	15	-1.6026680116191896	-5.489625572791934	1.0760588764166275	6FHX_B	7.5	6.856	0.019	7.5	8.356	4.543	8.558	1
2725	1.0	0	-1.6026680116191896	-5.489625572791934	1.0760588764166275	2F9F_A	4.6	6.8	0.311	6.8	0.311	4.693	8.908	0
2726	0.853	21	-1.6028632522992157	-5.490708983758316	1.0742116153196892	4NY6_A	5.2	4.884	0.313	4.25	3.708	4.186	7.458	1
2727	0.951	83	-1.6028632493994428	-5.490708956270973	1.0746254770513608	5JQU_H	7.5	6.805	0.22	6.0	3.145	5.473	8.468	1
2728	0.76	14	-1.6022047857896278	-5.487323098308337	1.0828740370431313	4Z86_B	8.0	7.5	0.503	8.0	2.065	5.603	8.804	1
2729	0.114	17	-1.602557751783392	-5.490680003567704	1.0794777412615697	2Y2K_A	7.2	7.183	6.774	7.2	8.168	6.953	8.468	1
2730	0.499	24	-1.602789120488177	-5.490973248581758	1.07586148553442	3W3N_B	5.1	5.444	0.114	5.2	2.474	4.187	8.228	1
2731	0.283	2	-1.602789120488177	-5.490973248581758	1.0762720188742467	4KTT_F	6.5	6.6	0.12	6.5	9.506	5.463	8.128	1
2732	0.936	5	-1.602700562478549	-5.490613557243296	1.0778217493044446	6CZF_D	7.4	6.4	0.096	5.8	2.62	5.123	8.288	1
2733	0.996	13	-1.6026754558980956	-5.4905421058411825	1.0786294212857572	3UBM_D	8.8	6.814	0.152	6.5	1.479	5.426	7.828	0
2734	0.707	57	-1.6026926835625848	-5.490674449931314	1.078845661098026	1VZZ_B	4.6	6.39	0.017	7.2	4.818	4.54	7.663	1
2735	0.96	22	-1.6027919211137598	-5.491010111749084	1.0778470396075668	6PAG_D	8.0	5.861	0.096	5.0	2.041	4.57	8.514	1
2736	0.423	1	-1.6027919211137598	-5.491010111749084	1.078253602187909	1UJC_A	6.6	6.7	0.162	6.6	7.573	5.153	8.438	1
2737	0.924	39	-1.6027904465783551	-5.490999148557556	1.0786755302224906	6TLG_A	9.0	7.005	1.276	7.5	2.896	4.503	8.986	0
2738	0.906	2	-1.602687499918985	-5.490668571241364	1.080575702842664	7VBR_D	6.5	6.533	0.183	7.2	4.786	4.657	8.128	1
2739	0.595	4	-1.6026543754343434	-5.489871511856167	1.080990766724921	2ZD9_D	6.0	6.18	0.391	6.0	3.305	5.363	7.658	1
2740	0.632	24	-1.6026192569769058	-5.489733901417188	1.0818663215374336	6PVY_B	6.15	6.442	0.209	6.1	2.479	5.003	8.228	1
2741	0.422	21	-1.6025543250527623	-5.489433972055768	1.0830352458106507	2CEY_A	8.0	7.741	0.113	8.0	7.45	5.993	8.568	1
2742	0.505	13	-1.602824482036861	-5.491000587547085	1.080212994165862	5LQF_F	6.7	6.979	0.128	6.7	5.368	5.523	8.488	1
2743	0.999	0	-1.602824482036861	-5.491000587547085	1.080212994165862	6SEQ_A	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
2744	0.792	13	-1.6025894575293593	-5.489891415870757	1.0836149511170539	1FP8_A	6.8	7.257	0.201	5.6	2.121	5.573	9.004	1
2745	0.786	4	-1.6025894575293593	-5.489891415870757	1.0840099591842178	4O6P_C	5.15	6.67	0.063	7.5	3.058	5.113	7.888	1
2746	0.845	7	-1.6022834068287248	-5.4879709793674145	1.087830281611817	3IHS_B	7.0	6.25	0.156	6.5	1.38	4.463	7.648	1
2747	0.888	205	-1.6022403338535438	-5.487695889434467	1.0886955501746285	6CC4_A	6.0	6.795	0.078	7.5	0.553	4.98	8.601	1
2748	0.152	44	-1.6022403316205787	-5.487695868195506	1.0890804396021156	2F18_A	7.0	7.049	2.494	7.0	12.333	6.953	7.408	1
2749	0.969	2	-1.6022373891427688	-5.487685252943872	1.0895040612050977	4QSF_A	5.5	7.1	0.174	6.5	4.975	5.463	8.803	1
2750	0.999	0	-1.6022373891427688	-5.487685252943872	1.0895040612050977	3GZI_A	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
2751	0.874	721	-1.6023095553972386	-5.4879749150388	1.088950018276381	6YI8_B	8.0	6.969	0.262	7.5	0.678	4.963	8.757	1
2752	0.874	53	-1.6022377146587465	-5.487729955192021	1.090330873512127	5JQI_H	6.5	6.785	0.026	6.5	1.156	4.083	8.597	1
2753	0.927	21	-1.6022141786453505	-5.487647761063742	1.0909906000374292	3H9V_A	8.4	7.107	0.38	8.0	1.468	5.042	8.827	1
2754	0.838	72	-1.6021024872517815	-5.487171712306358	1.0928361065346388	5UZE_D	6.8	7.151	0.343	6.5	0.643	5.04	9.464	1
2755	0.713	25	-1.602760426284088	-5.490253217021642	1.0853323102618253	4XGI_F	6.5	6.877	0.712	6.91	0.714	5.69	8.034	1
2756	0.826	17	-1.6027604172955396	-5.490253131342289	1.08572399556938	3NQ1_B	6.1	6.45	2.167	6.5	11.328	6.073	6.548	1
2757	0.905	6	-1.6031156720724498	-5.491792148088886	1.081731933389623	1YBD_C	6.5	6.443	0.196	8.0	0.541	4.42	8.268	1
2758	0.996	22	-1.6030855786300833	-5.491692740159803	1.082561034751952	4A4D_A	4.0	6.709	0.262	6.4	0.854	4.836	8.423	0
2759	0.472	5	-1.602967298448843	-5.490869551102772	1.0842639646261356	6OZ8_L	6.5	6.733	0.088	6.5	4.752	6.123	7.468	1
2760	0.999	0	-1.602967298448843	-5.490869551102772	1.0842639646261356	1QFX_B	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
2761	0.672	14	-1.6035032610869597	-5.494013842325397	1.0783009350933408	1Z9A_D	6.4	6.387	1.122	5.6	3.904	5.553	8.105	1
2762	0.77	41	-1.604306400441621	-5.497229450040845	1.0682872396186427	3ZH3_A	7.5	7.217	0.452	7.42	0.473	5.703	8.677	1
2763	0.884	159	-1.6043794712502637	-5.497596159597121	1.0677723703635673	5T23_A	7.95	7.638	0.256	8.5	1.964	5.961	9.178	1
2764	0.813	83	-1.6043760643335594	-5.497738138515359	1.0683148967428036	2GP9_B	7.5	7.06	0.107	8.5	1.563	4.618	8.703	1
2765	0.718	3	-1.6043760643335594	-5.497738138515359	1.0687405194273236	4M00_A	6.0	6.7	0.078	7.0	4.864	5.713	7.878	1
2766	0.833	32	-1.604358055020835	-5.497687614080961	1.0694536839611055	1EHF_A	6.5	6.898	0.097	7.0	3.23	4.348	8.622	1
2767	0.905	1	-1.6035152844542233	-5.491981601475707	1.0793408563746518	3K29_A	5.6	6.4	0.15	6.0	1.97	5.153	8.438	1
2768	0.473	5	-1.6034011053801724	-5.491571317159353	1.0813244527854622	3GRR_A	6.2	6.817	0.118	6.2	7.399	6.093	8.586	1
2769	0.657	108	-1.603274660599678	-5.491057882802905	1.08337550205207	2VLE_H	6.5	6.557	0.444	6.4	2.657	4.575	8.51	1
2770	0.953	5	-1.6032465185620823	-5.4909811454503945	1.0842488419531355	4KPG_A	7.5	6.745	1.68	5.5	2.541	4.362	9.017	1
2771	0.468	3	-1.6032465074845503	-5.490981087534689	1.0846427258528506	3CU0_B	6.0	6.575	0.077	6.0	7.277	5.713	7.988	1
2772	0.47	1	-1.6032465074845503	-5.490981087534689	1.085035674765394	3OFT_C	5.0	5.9	0.122	5.0	7.43	4.943	8.438	1
2773	1.0	0	-1.6032465074845503	-5.490981087534689	1.085035674765394	1TBU_D	5.5	6.8	0.311	6.8	0.311	4.693	8.908	1
2774	0.889	2	-1.60353907124082	-5.491837002500375	1.0809334411346054	1GQE_A	7.6	6.1	0.159	4.32	0.29	3.771	8.538	1
2775	0.371	7	-1.60353907124082	-5.491837002500375	1.081333794335644	1XGM_B	4.5	5.788	0.028	4.5	9.224	4.455	8.518	1
2776	0.456	25	-1.6036410004365063	-5.492807144468663	1.080635277807314	6C2Y_G	6.0	6.133	0.011	6.0	6.148	5.213	7.468	1
2777	0.84	937	-1.6038680800374527	-5.493481121647596	1.0777580986219153	6SDD_A	7.5	7.028	0.321	7.5	0.515	4.79	8.895	1
2778	0.321	2	-1.6038680800377587	-5.493481121650343	1.0781648056394693	5KRQ_B	4.6	5.333	0.054	4.6	8.552	4.541	8.128	1
2779	0.807	84	-1.6040126345365173	-5.49405843438571	1.0765886773344828	4KYV_B	7.5	7.268	0.128	7.5	1.488	5.329	9.073	1
2780	0.946	62	-1.6040844699114172	-5.4944247308980545	1.0761323168294012	2B00_A	6.5	7.127	1.276	7.2	3.578	4.592	8.568	1
2781	0.744	75	-1.6041544988508902	-5.494381376106529	1.0752231024066767	4L6S_B	7.5	7.439	0.374	7.5	3.103	5.493	8.774	1
2782	0.899	16	-1.6037408949218581	-5.492824791602924	1.0809531924641032	1WE0_J	5.5	6.447	0.685	6.45	0.685	4.81	8.368	1
2783	0.967	1	-1.6037408949218581	-5.492824791602924	1.0813535228952356	5BKH_A	8.5	6.4	0.148	6.0	7.207	5.153	8.438	0
2784	0.731	269	-1.6037614531841677	-5.493175873183514	1.0816032332858512	2HA5_B	7.25	6.596	0.178	7.0	2.519	5.38	7.901	1
2785	0.893	55	-1.6039064694482366	-5.493892730467366	1.080310599585804	3V57_D	8.0	6.996	0.511	6.99	0.513	4.979	8.647	1
2786	0.62	6	-1.6039163638456668	-5.4939448290284645	1.0806005360360427	1SVL_C	7.25	7.179	0.518	7.6	4.276	6.303	7.638	1
2787	0.571	74	-1.6037543581752127	-5.492969643428845	1.0828919897940201	1IRB_A	7.2	6.833	0.061	7.2	4.539	4.602	8.458	1
2788	0.848	44	-1.6037304165228519	-5.4929136804248495	1.0836401800035214	7F1K_A	5.6	6.389	0.251	6.5	1.244	4.464	8.188	1
2789	0.874	429	-1.6037146369443218	-5.492806012169017	1.0842135468443515	7PCA_A	7.5	6.97	0.613	8.0	1.562	4.558	8.549	1
2790	0.712	75	-1.603810802950525	-5.493401106717488	1.0835277709573625	2ZAV_B	7.0	7.622	0.008	8.5	5.238	4.965	8.56	1
2791	0.959	106	-1.60379248306272	-5.493285354639478	1.084128633907855	5HOT_B	6.05	6.616	0.05	6.5	3.709	4.603	8.028	1
2792	0.837	13	-1.603592631500628	-5.49250075533478	1.0870880728136303	7PQS_B	5.0	5.471	0.64	5.6	3.136	4.062	7.634	1
2793	0.95	2	-1.603592631500628	-5.49250075533478	1.0874761524909318	4OFY_F	6.4	6.533	0.102	4.5	3.609	4.449	8.388	1
2794	0.708	20	-1.603563563499623	-5.492408299656016	1.0882851319997136	3FO3_B	8.7	7.524	0.038	8.7	4.211	5.593	8.728	1
2795	0.861	345	-1.6035748082946208	-5.49250606660504	1.0885491764597635	3EHV_C	7.0	6.751	0.263	7.5	1.871	4.435	8.545	1
2796	0.881	670	-1.6036030540094854	-5.492498007414778	1.0883387428201363	5GTZ_A	8.0	6.903	0.253	7.5	1.521	4.64	8.794	1
2797	0.849	26	-1.603544689839654	-5.492266117153823	1.0894729922979747	3C8Y_A	4.6	5.915	0.216	6.0	7.73	4.585	6.998	1
2798	0.908	238	-1.6033487076737385	-5.491565232441971	1.0925537625517396	4FG8_B	6.0	7.111	0.403	7.39	0.441	5.257	8.736	1
2799	0.874	1783	-1.6033153076396756	-5.491340543399743	1.0932403397274923	7SYY_L	7.0	6.763	0.183	7.5	0.642	4.185	8.939	1
2800	0.436	1	-1.6033153076396756	-5.491340543399743	1.0936161115260434	4MTH_A	6.0	6.4	0.148	6.0	7.213	5.153	8.438	1
2801	0.456	589	-1.6036087917187576	-5.49418681683716	1.0908738118872634	7ORQ_AAA	8.0	7.946	0.481	7.8	4.188	6.053	9.005	1
2802	0.89	152	-1.6036241533385123	-5.493812583316244	1.090734723149452	3KSZ_R	8.2	6.962	0.217	8.5	0.923	4.482	8.847	1
2803	0.847	159	-1.6038350623674487	-5.4946501009423825	1.0884277982210742	4XSD_D	8.0	7.005	0.228	8.0	0.445	4.413	9.006	1
2804	0.482	1	-1.6038354854820571	-5.494653946406556	1.0888086255533553	3CNW_B	4.6	5.65	0.104	4.5	5.839	4.444	8.438	1
2805	0.999	0	-1.6038354854820571	-5.494653946406556	1.0888086255533553	6FQB_H	6.1	6.8	0.311	6.8	0.311	4.693	8.908	1
2806	0.765	5	-1.6041326339954391	-5.495710069773784	1.085161456588799	5H5C_A	5.6	6.733	0.069	7.0	4.757	5.006	8.916	1
2807	0.848	318	-1.6041475779294665	-5.495816699062996	1.0853774929459339	4G8G_E	7.0	6.824	0.038	6.5	1.213	4.942	8.539	1
2808	0.418	20	-1.6040625582775014	-5.495359882435486	1.0868250449621755	3TV5_C	5.5	6.338	0.041	5.5	8.263	5.453	8.404	1
2809	0.999	0	-1.6040625582775014	-5.495359882435486	1.0868250449621755	6A8W_A	6.0	6.8	0.311	6.8	0.311	4.693	8.908	1
2810	0.463	589	-1.6042232349677417	-5.496932219497185	1.085498349014753	4RIU_A	7.8	7.946	0.625	7.8	3.898	6.058	9.01	1
2811	0.543	256	-1.604064407375724	-5.495222538281368	1.0874777645965794	4ACM_A	7.5	7.319	0.153	7.5	3.772	6.074	8.231	1
2812	0.984	12	-1.603736842438975	-5.493848170805992	1.0919718309940245	1OBG_A	4.5	6.331	0.279	7.5	3.383	5.003	7.528	0
2813	0.756	494	-1.60359154207429	-5.492956582448832	1.0939095978072204	4FV9_A	6.5	6.78	0.337	6.5	1.429	5.565	8.298	1
2814	0.933	1	-1.6035914041112895	-5.492955449567346	1.0942855147441428	1Z9L_A	7.5	6.9	0.804	7.0	3.892	5.153	8.438	1
2815	0.906	23	-1.6035207578188124	-5.492558391436009	1.0954607257852071	2HL1_B	7.0	6.783	0.013	6.5	3.6	4.473	8.781	1
2816	0.505	13	-1.6037893755084718	-5.494123218706974	1.0926680485919478	5HQ0_C	6.7	6.979	0.128	6.7	5.322	5.523	8.488	1
2817	0.3	2	-1.6037893755084718	-5.494123218706974	1.0930449594085179	5C4R_A	8.0	7.6	0.085	8.0	9.255	5.463	8.128	1
2818	0.982	9	-1.6036985751370012	-5.493863135046785	1.0948267499131918	6CX6_B	8.0	6.55	0.111	7.0	8.792	4.195	7.458	0
2819	0.966	3	-1.6036985751369484	-5.493863135046421	1.0951993499427193	3OOI_A	7.5	6.35	0.416	6.5	4.587	5.543	7.878	1
2820	0.781	19	-1.6040562055850363	-5.494935040413738	1.0901788068472715	3KJH_A	8.4	7.545	0.45	8.4	1.702	5.373	9.259	1
2821	0.863	43	-1.6039672863591696	-5.494452084787514	1.0915619249951523	3HJI_B	8.0	6.377	0.149	5.6	1.657	4.3	8.731	1
2822	0.246	7	-1.6039672894463086	-5.494452114127893	1.0919409882672821	1JKF_B	4.5	4.975	0.014	4.6	8.932	4.483	7.118	1
2823	0.984	1	-1.6039672894463086	-5.494452114127893	1.0923193263740554	3CHV_A	4.5	6.565	0.607	6.33	1.309	5.153	8.438	0
2824	0.889	144	-1.6041430713638307	-5.4951650330079005	1.090325544886203	6LGM_D	8.5	6.975	0.44	7.5	0.582	4.577	8.827	1
2825	0.98	4	-1.6041430713638307	-5.4951650330079005	1.0907071407101847	4V3H_B	8.0	7.86	0.044	7.5	5.929	5.933	9.015	1
2826	0.42	103	-1.6040565076500266	-5.49438661046228	1.0919564565688347	3FJK_D	7.5	7.169	0.149	7.5	7.303	4.968	8.032	1
2827	0.812	25	-1.6045425500267847	-5.49605979059506	1.0862190548294115	3GAR_A	7.5	6.469	0.122	7.2	1.361	3.524	8.951	1
2828	0.195	18	-1.6045023343996356	-5.4957773152588505	1.0870243857099633	1F4L_A	7.0	7.095	2.296	7.0	9.263	6.483	8.236	1
2829	0.821	22	-1.604405334207206	-5.4948879434961455	1.0884450837311466	3LIO_B	7.5	7.224	0.967	7.5	1.48	4.768	8.781	1
2830	0.812	27	-1.6044389831577055	-5.494620210013883	1.088096809749613	6N5J_B	5.8	6.532	0.185	6.6	1.687	5.214	8.528	1
2831	0.924	1	-1.6044389831577055	-5.494620210013883	1.0884828724410094	6D5A_A	6.5	6.2	0.14	5.6	7.395	5.153	8.438	1
2832	0.995	6	-1.6044389803338417	-5.494620196611863	1.088868160567012	7PWB_BBB	4.5	6.914	0.427	6.5	2.695	5.913	8.735	0
2833	0.999	0	-1.6044389803338417	-5.494620196611863	1.088868160567012	4TR3_A	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
2834	1.0	0	-1.6044389803338417	-5.494620196611863	1.088868160567012	2VQX_A	4.6	6.8	0.311	6.8	0.311	4.693	8.908	0
2835	0.157	100	-1.6044389803338417	-5.494620196611863	1.089252676723884	5UG2_A	6.0	5.997	11.826	6.0	11.892	4.855	6.968	1
2836	0.999	0	-1.6044389803338417	-5.494620196611863	1.089252676723884	3BRJ_D	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
2837	0.976	91	-1.604421579667399	-5.494461441735168	1.0898230646058829	4LZV_A	5.9	7.433	0.49	7.5	4.319	5.19	8.517	1
2838	0.995	7	-1.604421578664537	-5.494461435341304	1.0902056528671145	6X3J_F	9.0	6.888	0.039	7.5	4.052	4.185	8.148	0
2839	0.538	113	-1.604609147155417	-5.495773601380993	1.0885300245980891	5V0V_A	7.5	6.949	0.924	7.5	2.662	4.529	7.658	1
2840	0.335	15	-1.6045520317276398	-5.494908622180266	1.0894702065006465	3LEO_A	6.5	6.513	3.315	6.5	3.616	6.153	7.498	1
2841	0.655	11	-1.604592415141785	-5.4955172186706625	1.089551650510798	3NBK_D	7.0	6.975	1.666	7.5	3.512	5.184	7.998	1
2842	1.0	8	-1.6045924151417843	-5.49551721867066	1.089934708807316	6O3A_E	10.5	6.411	0.158	6.9	3.356	4.953	8.007	0
2843	0.79	2	-1.6042566578268778	-5.494041438910476	1.094443056215442	4KS9_B	7.0	7.267	0.657	7.49	0.754	5.463	8.338	1
2844	0.462	3	-1.6042566578268778	-5.494041438910476	1.0948164264139066	2YJ6_B	6.5	6.075	0.066	6.5	6.967	4.465	7.878	1
2845	0.998	57	-1.6042245073953176	-5.4939469036370125	1.0956773363625096	5HLP_B	5.0	7.099	0.093	7.0	3.818	4.044	8.94	1
2846	0.95	325	-1.6042162345421673	-5.49387273093973	1.0961289062586559	6OHG_C	4.6	6.736	0.187	8.0	0.568	4.082	8.933	1
2847	0.457	589	-1.6045312996813472	-5.496905686938698	1.0931557148506224	1FQR_A	8.0	7.946	0.521	7.8	4.062	6.061	9.006	1
2848	0.949	2	-1.6045312996813472	-5.496905686938698	1.0935316597318168	5MV9_B	6.5	7.1	0.116	7.5	4.99	5.463	8.128	1
2849	0.95	195	-1.6044991026313302	-5.496772804489529	1.0943117092375583	4JAJ_A	9.0	7.215	0.261	7.5	1.951	4.632	8.816	0
2850	0.81	84	-1.6046166924829293	-5.497174097757119	1.0930323900691576	2V9Z_A	7.5	7.268	0.126	7.5	1.398	5.328	9.084	1
2851	0.934	21	-1.6045623823737944	-5.496985886250388	1.0941662850258989	4LH7_A	5.0	6.98	0.358	5.5	1.403	5.01	8.809	0
2852	0.878	122	-1.604425412981647	-5.496122656145233	1.096068215166667	1LHY_A	8.0	6.998	0.883	8.0	1.095	4.472	8.979	1
2853	0.188	12	-1.6044120686820174	-5.496087740249378	1.0966480236398801	3L05_A	6.0	6.108	0.081	6.0	11.091	5.543	7.378	1
2854	0.685	34	-1.6047092155417455	-5.497399946595154	1.0933599346782727	4LSE_C	6.5	6.483	2.968	6.5	3.561	4.555	8.478	1
2855	0.461	589	-1.6048280564004611	-5.498615359891032	1.0924779923435097	3RYV_B	7.8	7.946	0.506	7.8	4.124	6.055	9.005	1
2856	0.669	121	-1.6057812004794156	-5.503723802013732	1.0819198576610454	7FFU_A	6.6	6.853	0.272	6.5	1.303	5.337	8.322	1
2857	0.59	61	-1.6057874884355083	-5.503684882933302	1.0820436006589746	2C8K_A	6.8	6.602	0.283	6.8	5.47	5.697	8.07	1
2858	1.0	22	-1.6057874882251564	-5.503684882165556	1.0824417019888217	1HGW_B	10.0	5.922	0.1	6.0	4.453	3.699	7.577	0
2859	0.856	70	-1.605813247864894	-5.503817667246207	1.08254452765352	2PSJ_B	7.5	7.127	0.212	7.4	0.621	4.601	9.498	1
2860	0.742	12	-1.6056083340633505	-5.502962614717204	1.0855071908116678	4HZD_B	7.4	6.862	0.3	7.4	2.48	5.323	8.432	1
2861	0.817	6	-1.605717409827488	-5.504199219669413	1.084829821742033	5X8F_D	6.7	7.064	0.111	6.5	2.19	6.093	8.098	1
2862	0.589	9	-1.6059431696278332	-5.505784812504327	1.0830765227944368	3PQS_A	6.5	6.78	0.135	6.5	4.663	5.413	8.738	1
2863	0.223	3	-1.6059431724595266	-5.505784839486109	1.0834725877443574	4MEJ_C	7.9	7.7	0.061	8.0	11.09	5.713	8.058	1
2864	0.893	10	-1.6058607541693446	-5.505471021068171	1.0849536981248633	1QQ4_A	5.14	7.085	0.178	8.0	5.562	5.123	8.038	1
2865	0.726	3	-1.605580895772201	-5.502793258102268	1.0883563145046022	7C0E_L	8.6	7.8	0.057	8.3	3.726	5.713	8.628	1
2866	0.892	2	-1.6056594172541208	-5.503064440089149	1.087657128534988	2CZQ_B	5.9	7.267	0.235	6.56	0.306	5.273	9.263	1
2867	0.987	9	-1.6056594172541208	-5.503064440089149	1.0880440678066934	6T8V_BBB	7.5	6.06	0.162	4.6	4.262	4.563	9.0	1
2868	0.792	4	-1.6056261504845901	-5.502981898768808	1.0890057296807327	4NZ0_F	4.6	6.78	0.121	7.5	5.993	4.575	8.556	1
2869	0.713	32	-1.6066484475847087	-5.507406839957405	1.0763662372124652	4JBL_B	7.4	7.327	0.459	7.2	1.328	5.383	9.151	1
2870	0.535	95	-1.6067458985914873	-5.507709178436982	1.075321758519547	6U01_F	7.4	7.669	0.124	7.4	5.598	5.689	10.044	1
2871	0.691	32	-1.6076690493131753	-5.51266349462649	1.0652618553231894	1XKL_D	7.5	6.733	0.272	7.5	1.447	4.726	8.004	1
2872	0.702	21	-1.608332865136206	-5.515651309382459	1.0574043033801679	5EI0_E	7.0	6.818	0.624	5.1	0.682	5.035	8.088	1
2873	0.975	13	-1.6081710677401393	-5.514977680254195	1.0599619440253054	7BTG_A	5.0	6.996	0.382	7.48	0.463	5.423	8.432	0
2874	0.045	18	-1.6081710677401393	-5.514977680254195	1.0604042764481505	2ZM0_A	6.5	6.516	11.823	6.5	14.045	6.443	6.548	1
2875	0.76	24	-1.6081106293961056	-5.514433270423601	1.0612313078520208	1Q9I_A	8.0	7.47	2.33	7.5	4.241	5.404	8.712	1
2876	0.696	3	-1.607991912176162	-5.514108253035163	1.0636364157712088	2V4U_A	7.0	6.7	0.096	7.0	3.788	3.917	9.376	1
2877	0.837	100	-1.6079639522363296	-5.5140026954818655	1.0644134683123614	5NUH_D	8.0	6.271	0.153	8.0	0.664	3.789	8.568	1
